id,status,name,also_known_as,aliases,type,founded,hq_country,hq_region,ownership,sector,segment,features,specialization,aum,parent_company,transactions_count,was_added,created_by,was_changed,modified_by,search_index,arc_website,IG_ID,investor_role
,TO BE ENRICHED,GD10 Capital,,,Investor,,,,Private,,,,Generalist,,,0,2025-09-05 01:23:37,,2025-09-05 01:23:37,,GD10 Capital,,3356,participant
,TO BE ENRICHED,GDA Capital,,,Investor,,,,Private,,,,Generalist,,,0,2025-09-05 01:23:37,,2025-09-05 01:23:37,,GDA Capital,,3247,lead
,TO BE ENRICHED,GDEV,,,Investor,,,,Private,,,,Generalist,,,0,2025-09-05 01:23:37,,2025-09-05 01:23:37,,GDEV,,4136,lead
,IMPORTED,GEMS,,,Strategic / CVC,2021,Seychelles,Eastern Africa,Private,Platform & Tech,Blockchain-powered,Blockchain/web3,Generalist,,,0,2025-09-05 01:23:35,,2025-09-05 01:23:35,,"GEMS, Seychelles, Eastern Africa",https://thegems.gg/,1973,TARGET
,TO BE ENRICHED,GFR Fund,,,Investor,,,,Private,,,,Generalist,,,0,2025-09-05 01:23:37,,2025-09-05 01:23:37,,GFR Fund,,"374, 4132, 4153","participant, participant, lead"
,IMPORTED,GGTech Entertainment,,,Strategic / CVC,2021,Spain,Southern Europe,Private,Esports,Esports,,Generalist,,,1,2025-09-05 01:23:36,,2025-09-05 01:23:36,,"GGTech Entertainment, Spain, Southern Europe",https://ggtech.gg/,2869,TARGET
,TO BE ENRICHED,GGV Capital,,,Investor,,,,Private,,,,Generalist,,,0,2025-09-05 01:23:37,,2025-09-05 01:23:37,,GGV Capital,,2286,lead
,IMPORTED,GINX TV,,,Strategic / CVC,2007,United Kingdom,British Isles,Private,Esports,Esports,,Generalist,,,0,2025-09-05 01:23:37,,2025-09-05 01:23:37,,"GINX TV, United Kingdom, British Isles",https://www.ginx.tv/en/shows,3899,TARGET
,TO BE ENRICHED,GMCM VENTURES,,,Investor,,,,Private,,,,Generalist,,,0,2025-09-05 01:23:37,,2025-09-05 01:23:37,,GMCM VENTURES,,1769,participant
,TO BE ENRICHED,GMGC,,,Investor,,,,Private,,,,Generalist,,,0,2025-09-05 01:23:37,,2025-09-05 01:23:37,,GMGC,,429,participant
,ENABLED,GRID,Breshna,,Strategic / CVC,2018,Pakistan,Southern and Central_Asia,Private,Platform & Tech,Esports,,Generalist,,,0,2025-09-05 01:23:36,,2025-09-05 01:23:36,,"GRID, Pakistan, Southern and Central_Asia",https://grid.gg/,3098,TARGET
,ENABLED,GRID,Breshna,,Strategic / CVC,2018,Pakistan,Southern and Central_Asia,Private,Platform & Tech,Platform,,Generalist,,,0,2025-09-05 01:23:35,,2025-09-05 01:23:35,,"GRID, Pakistan, Southern and Central_Asia",https://breshna.io/,1701,TARGET
,TO BE ENRICHED,GSR,,,Investor,,,,Private,,,,Generalist,,,0,2025-09-05 01:23:37,,2025-09-05 01:23:37,,GSR,,"2799, 3615","participant, lead"
,TO BE ENRICHED,GTAK Capital,,,Investor,,,,Private,,,,Generalist,,,0,2025-09-05 01:23:37,,2025-09-05 01:23:37,,GTAK Capital,,1536,lead
,TO BE ENRICHED,GVFL,,,Investor,,,,Private,,,,Generalist,,,0,2025-09-05 01:23:37,,2025-09-05 01:23:37,,GVFL,,2492,lead
,TO BE ENRICHED,Gabby Dizon,,,Investor,,,,Private,,,,Generalist,,,0,2025-09-05 01:23:37,,2025-09-05 01:23:37,,Gabby Dizon,,2782,participant
,TO BE ENRICHED,Gain Associates,,,Investor,,,,Private,,,,Generalist,,,0,2025-09-05 01:23:37,,2025-09-05 01:23:37,,Gain Associates,,1973,participant
,TO BE ENRICHED,Gaingels,,,Investor,,,,Private,,,,Generalist,,,0,2025-09-05 01:23:37,,2025-09-05 01:23:37,,Gaingels,,2215,participant
,TO BE ENRICHED,Gala Games,,,Investor,,,,Private,,,,Generalist,,,0,2025-09-05 01:23:37,,2025-09-05 01:23:37,,Gala Games,,4154,lead
,TO BE ENRICHED,Galaxy Interactive,,,Investor,,,,Private,,,,Generalist,,,0,2025-09-05 01:23:37,,2025-09-05 01:23:37,,Galaxy Interactive,,"139, 640, 1286, 2419","lead, participant, participant, participant"
,TO BE ENRICHED,Galileo Ventures,,,Investor,,,,Private,,,,Generalist,,,0,2025-09-05 01:23:37,,2025-09-05 01:23:37,,Galileo Ventures,,2155,participant
,TO BE ENRICHED,Gam3Girl Ventures,,,Investor,,,,Private,,,,Generalist,,,0,2025-09-05 01:23:37,,2025-09-05 01:23:37,,Gam3Girl Ventures,,3960,participant
,IMPORTED,Game Cooks,,,Strategic / CVC,2012,Saudi Arabia,MENA,Private,Gaming (Content & Development Publishing),Multiplatform/Web,,Generalist,,,0,2025-09-05 01:23:37,,2025-09-05 01:23:37,,"Game Cooks, Saudi Arabia, MENA",https://www.gamecooks.com/,4146,TARGET
,IMPORTED,Game Swing,,,Strategic / CVC,2013,Denmark,Nordic Countries,Private,Gaming (Content Development/Publishing),Multiplatform/Web,,Generalist,,,0,2025-09-05 01:23:35,,2025-09-05 01:23:35,,"Game Swing, Denmark, Nordic Countries",https://www.game-swing.com,2054,TARGET
,IMPORTED,Game Taco,,,Strategic / CVC,1999,United States,North America,Private,Gaming (Content & Development Publishing),Esports,,Generalist,,,0,2025-09-05 01:23:34,,2025-09-05 01:23:34,,"Game Taco, United States, North America",,1076,TARGET
,TO BE ENRICHED,Game7,,,Investor,,,,Private,,,,Generalist,,,0,2025-09-05 01:23:37,,2025-09-05 01:23:37,,Game7,,3763,participant
,IMPORTED,GameCene,,,Strategic / CVC,2024,Hong Kong,Eastern Asia,Private,Platform & Tech,Blockchain-powered,Blockchain/web3,Generalist,,,0,2025-09-05 01:23:36,,2025-09-05 01:23:36,,"GameCene, Hong Kong, Eastern Asia",https://www.gamecene.com/,3332,TARGET
,IMPORTED,GameChanger Systems,,,Strategic / CVC,2000,USA,North America,Private,Other,Other,,Generalist,,,0,2025-09-05 01:23:36,,2025-09-05 01:23:36,,"GameChanger Systems, USA, North America",https://www.gamechangerkiosk.com/,3105,TARGET
,IMPORTED,GameDriver,,,Strategic / CVC,2018,USA,North America,Private,Platform & Tech,Tech,,Generalist,,,0,2025-09-05 01:23:36,,2025-09-05 01:23:36,,"GameDriver, USA, North America",https://gamedriver.io/,3250,TARGET
,IMPORTED,GameDriver,,,Strategic / CVC,2018,USA,North America,Private,Platform & Tech,Tech,,Generalist,,,0,2025-09-05 01:23:36,,2025-09-05 01:23:36,,"GameDriver, USA, North America",https://www.gamedriver.io/,3070,TARGET
,IMPORTED,GameOn,,,Strategic / CVC,2018,Canada,North America,Private,Platform & Tech,Blockchain-powered,Blockchain/web3,Generalist,,,1,2025-09-05 01:23:36,,2025-09-05 01:23:36,,"GameOn, Canada, North America",https://gameon.app/,2854,TARGET
,IMPORTED,GamePhilos Studio,,GamePhilos,Strategic / CVC,2022,Singapore,Southeast Asia,Private,Platform & Tech,Blockchain-powered,Blockchain/web3,Generalist,,,0,2025-09-05 01:23:36,,2025-09-05 01:23:36,,"GamePhilos Studio, Singapore, Southeast Asia",,2984,TARGET
,ENABLED,GameSquare Esports,NASDAQ: GAME,GameSquare Esports (NASDAQ: GAME),Strategic / CVC,2004,Canada,North America,Private,Esports,Esports,,Generalist,,,4,2025-09-05 01:23:34,,2025-09-05 01:23:34,,"GameSquare Esports, Canada, North America",,"489, 906","TARGET, TARGET"
,IMPORTED,GameStake Technologies,,,Strategic / CVC,2020,United Kingdom,British Isles,Private,Platform & Tech,Tech,,Generalist,,,0,2025-09-05 01:23:36,,2025-09-05 01:23:36,,"GameStake Technologies, United Kingdom, British Isles",https://www.gamestaketechnologies.com/,2917,TARGET
,ENABLED,GameStop,NYSE: GME,GameStop (NYSE:GME),Strategic / CVC,1984,USA,North America,Public,Other,Other,,Generalist,,,0,2025-09-05 01:23:34,,2025-09-05 01:23:34,,"GameStop, USA, North America",,1012,TARGET
,ENABLED,GameStop,NYSE: GME,GameStop (NYSE:GME),Strategic / CVC,1984,USA,North America,Public,Other,Other,,Generalist,,,0,2025-09-05 01:23:36,,2025-09-05 01:23:36,,"GameStop, USA, North America",https://www.gamestop.eu/ ,"3462, 3670","TARGET, TARGET"
,IMPORTED,GameStream,,,Strategic / CVC,2015,France,Western Europe,Private,Platform & Tech,Tech,,Generalist,,,0,2025-09-05 01:23:36,,2025-09-05 01:23:36,,"GameStream, France, Western Europe",https://gamestream.biz/,3269,TARGET
,IMPORTED,GameTree,,,Strategic / CVC,2019,USA,North America,Private,Platform & Tech,Platform,AI/ML,Generalist,,,0,2025-09-05 01:23:36,,2025-09-05 01:23:36,,"GameTree, USA, North America",https://gametree.me/,"3102, 3845","TARGET, TARGET"
,TO BE ENRICHED,GameVentures,,,Investor,,,,Private,,,,Generalist,,,0,2025-09-05 01:23:37,,2025-09-05 01:23:37,,GameVentures,,3975,participant
,IMPORTED,Gamebeast,,,Strategic / CVC,2023,USA,North America,Private,Platform & Tech,Blockchain-powered,,Generalist,,,0,2025-09-05 01:23:36,,2025-09-05 01:23:36,,"Gamebeast, USA, North America",https://gamebeast.org/,3733,TARGET
,TO BE ENRICHED,Gamecity Hamburg,,,Investor,,,,Private,,,,Generalist,,,0,2025-09-05 01:23:37,,2025-09-05 01:23:37,,Gamecity Hamburg,,"4040, 4042, 4043, 4045, 4047, 4049","lead, lead, lead, lead, lead, lead"
,ENABLED,Gamefam,,,Strategic / CVC,2019,USA,North America,Private,Gaming (Content Development/Publishing),Multiplatform/Web,,Generalist,,,0,2025-09-05 01:23:36,,2025-09-05 01:23:36,,"Gamefam, USA, North America",https://gamefam.com/,3136,TARGET
,IMPORTED,Gamehaus,,,Strategic / CVC,2013,China,Asia,Private,Gaming (Content & Development Publishing),Mobile,,Generalist,,,0,2025-09-05 01:23:37,,2025-09-05 01:23:37,,"Gamehaus, China, Asia",https://www.gamehaus.com/,3863,TARGET
,IMPORTED,Gamelancer,,,Strategic / CVC,2019,Canada,North America,Private,Platform & Tech,Platform,,Generalist,,,0,2025-09-05 01:23:33,,2025-09-05 01:23:33,,"Gamelancer, Canada, North America",https://gamelancer.com/home,"51, 2518, 3188","TARGET, TARGET, TARGET"
,IMPORTED,Gamer Pakistan,,,Strategic / CVC,2021,USA,North America,Private,Esports,Esports,,Generalist,,,0,2025-09-05 01:23:36,,2025-09-05 01:23:36,,"Gamer Pakistan, USA, North America",https://gamerpakistan.com/,3025,TARGET
,IMPORTED,Gameram,,,Strategic / CVC,2020,Cyprus,Middle East,Private,Platform & Tech,Tech,,Generalist,,,0,2025-09-05 01:23:37,,2025-09-05 01:23:37,,"Gameram, Cyprus, Middle East",https://www.gameramp.com/,4135,TARGET
,IMPORTED,Gamerji,,,Strategic / CVC,2019,India,Southern and Central_Asia,Private,Other,Cash-related,Cash/Skill-based/RMG,Generalist,,,0,2025-09-05 01:23:33,,2025-09-05 01:23:33,,"Gamerji, India, Southern and Central_Asia",https://www.gamerji.com/,"18, 2492","TARGET, TARGET"
,IMPORTED,Gamersfy,,,Strategic / CVC,2017,Spain,Southern Europe,Private,Other,Cash-related,Cash/Skill-based/RMG,Generalist,,,0,2025-09-05 01:23:34,,2025-09-05 01:23:34,,"Gamersfy, Spain, Southern Europe",,313,TARGET
,IMPORTED,GamerzClass,,,Strategic / CVC,2019,Denmark,Nordic Countries,Private,Esports,Esports,,Generalist,,,0,2025-09-05 01:23:33,,2025-09-05 01:23:33,,"GamerzClass, Denmark, Nordic Countries",https://gamerzclass.com/ ,67,TARGET
,IMPORTED,Games United,,,Strategic / CVC,2021,Turkey,Middle East,Private,Platform & Tech,Platform,,Generalist,,,0,2025-09-05 01:23:35,,2025-09-05 01:23:35,,"Games United, Turkey, Middle East",https://www.gamesunited.co,2575,TARGET
,IMPORTED,Games24x7,,,Strategic / CVC,2006,India,Southern and Central_Asia,Private,Other,Cash-related,Cash/Skill-based/RMG,Generalist,,,0,2025-09-05 01:23:35,,2025-09-05 01:23:35,,"Games24x7, India, Southern and Central_Asia",https://www.games24x7.com,1964,TARGET
,IMPORTED,Gamesbandy,,,Strategic / CVC,2020,Egypt,Northern Africa,Private,Platform & Tech,Platform,,Generalist,,,0,2025-09-05 01:23:34,,2025-09-05 01:23:34,,"Gamesbandy, Egypt, Northern Africa",,988,TARGET
,IMPORTED,Gameverse Interactive,,,Strategic / CVC,2022,United States,North America,Private,Gaming (Content & Development Publishing),VR/AR,,Generalist,,,0,2025-09-05 01:23:37,,2025-09-05 01:23:37,,"Gameverse Interactive, United States, North America",https://gameverseinteractive.com/,4183,TARGET
,IMPORTED,Gameway,,,Strategic / CVC,2018,USA,North America,Private,Other,Other,,Generalist,,,0,2025-09-05 01:23:36,,2025-09-05 01:23:36,,"Gameway, USA, North America",https://gameway.gg/,3506,TARGET
,ENABLED,Gamindo,,Ofree Srl,Strategic / CVC,2019,Italy,Southern Europe,Private,Platform & Tech,Platform,,Generalist,,,0,2025-09-05 01:23:34,,2025-09-05 01:23:34,,"Gamindo, Italy, Southern Europe",https://www.gamindo.com/,1253,TARGET
,IMPORTED,Gaming Factory,WSE:GIF,Gaming Factory (WSE:GIF),Strategic / CVC,2017,Poland,Eastern Europe,Private,Gaming (Content Development/Publishing),PC/Console,,Generalist,,,1,2025-09-05 01:23:34,,2025-09-05 01:23:34,,"Gaming Factory, Poland, Eastern Europe",,330,TARGET
,IMPORTED,Gangbusters,,,Strategic / CVC,2018,United Kingdom,British Isles,Private,Platform & Tech,Blockchain-powered,Blockchain/web3,Generalist,,,0,2025-09-05 01:23:35,,2025-09-05 01:23:35,,"Gangbusters, United Kingdom, British Isles",https://www.gangbusters.io/,2387,TARGET
,TO BE ENRICHED,GapMinder,,,Investor,,,,Private,,,,Generalist,,,0,2025-09-05 01:23:37,,2025-09-05 01:23:37,,GapMinder,,3948,lead
,TO BE ENRICHED,Garena,,,Investor,,,,Private,,,,Generalist,,,0,2025-09-05 01:23:37,,2025-09-05 01:23:37,,Garena,,837,participant
,TO BE ENRICHED,Gate.io,,,Investor,,,,Private,,,,Generalist,,,0,2025-09-05 01:23:37,,2025-09-05 01:23:37,,Gate.io,,1522,participant
,IMPORTED,Gaxos.AI,,,Strategic / CVC,2022,USA,North America,Private,Platform & Tech,Blockchain-powered,"AI/ML, Blockchain/web3",Generalist,,,0,2025-09-05 01:23:36,,2025-09-05 01:23:36,,"Gaxos.AI, USA, North America",https://gaxos.ai/,"3262, 3813","TARGET, TARGET"
,TO BE ENRICHED,Gee Roberson Management,,,Investor,,,,Private,,,,Generalist,,,0,2025-09-05 01:23:37,,2025-09-05 01:23:37,,Gee Roberson Management,,2215,participant
,IMPORTED,Geewa,,,Strategic / CVC,2007,Czechia,Eastern Europe,Private,Gaming (Content Development/Publishing),Mobile,,Generalist,,,0,2025-09-05 01:23:33,,2025-09-05 01:23:33,,"Geewa, Czechia, Eastern Europe",www.geewa.com,68,TARGET
,IMPORTED,GenPop Interactive,,,Strategic / CVC,2020,USA,North America,Private,Gaming (Content Development/Publishing),PC/Console,,Generalist,,,0,2025-09-05 01:23:36,,2025-09-05 01:23:36,,"GenPop Interactive, USA, North America",https://www.genpopinteractive.com/,3121,TARGET
,TO BE ENRICHED,Genblock Capital,,,Investor,,,,Private,,,,Generalist,,,0,2025-09-05 01:23:37,,2025-09-05 01:23:37,,Genblock Capital,,2114,participant
,TO BE ENRICHED,General Atlantic,,,Investor,,,,Private,,,,Generalist,,,0,2025-09-05 01:23:37,,2025-09-05 01:23:37,,General Atlantic,,1700,lead
,TO BE ENRICHED,General Catalyst,,,Investor,,,,Private,,,,Generalist,,,0,2025-09-05 01:23:37,,2025-09-05 01:23:37,,General Catalyst,,"2535, 2802, 4132","participant, lead, participant"
,TO BE ENRICHED,Generation Highway,,,Investor,,,,Private,,,,Generalist,,,0,2025-09-05 01:23:37,,2025-09-05 01:23:37,,Generation Highway,,2198,participant
,TO BE ENRICHED,Generation Media,,,Investor,,,,Private,,,,Generalist,,,0,2025-09-05 01:23:37,,2025-09-05 01:23:37,,Generation Media,,4155,lead
,IMPORTED,Genies,,,Strategic / CVC,2017,USA,North America,Private,Platform & Tech,Tech,AI/ML,Generalist,,,0,2025-09-05 01:23:34,,2025-09-05 01:23:34,,"Genies, USA, North America",,1033,TARGET
,TO BE ENRICHED,German Federal Ministry for Economic Affairs & Energy,,,Investor,,,,Private,,,,Generalist,,,0,2025-09-05 01:23:37,,2025-09-05 01:23:37,,German Federal Ministry for Economic Affairs & Energy,,4139,lead
,IMPORTED,Gesinimo Games,,,Strategic / CVC,2000,United Kingdom,British Isles,Private,Gaming (Content Development/Publishing),Multiplatform/Web,,Generalist,,,0,2025-09-05 01:23:36,,2025-09-05 01:23:36,,"Gesinimo Games, United Kingdom, British Isles",https://gesinimo.co.uk/,2950,TARGET
,IMPORTED,Gfinity,LON: GFIN,Gfinity(LON: GFIN),Strategic / CVC,2012,United Kingdom,British Isles,Private,Esports,Esports,,Generalist,,,2,2025-09-05 01:23:33,,2025-09-05 01:23:33,,"Gfinity, United Kingdom, British Isles",https://www.gfinityplc.com/,151,TARGET
,IMPORTED,Gfinity,LON: GFIN,Gfinity(LON: GFIN),Strategic / CVC,2012,United Kingdom,British Isles,Private,Esports,Platform,,Generalist,,,2,2025-09-05 01:23:35,,2025-09-05 01:23:35,,"Gfinity, United Kingdom, British Isles",https://www.gfinityplc.com/#,2633,TARGET
,TO BE ENRICHED,Ghost Ship Games,,,Investor,,,,Private,,,,Generalist,,,0,2025-09-05 01:23:37,,2025-09-05 01:23:37,,Ghost Ship Games,,"2054, 2055, 2658","lead, lead, lead"
,IMPORTED,Ginger Joy,,,Strategic / CVC,2023,United Kingdom,British Isles,Private,Platform & Tech,Blockchain-powered,Blockchain/web3,Generalist,,,0,2025-09-05 01:23:36,,2025-09-05 01:23:36,,"Ginger Joy, United Kingdom, British Isles",https://www.gingerjoy.gs/,3209,TARGET
,IMPORTED,Glass Bead Games,,,Strategic / CVC,2025,United States,North America,Private,Gaming (Content & Development Publishing),PC/Console,AI/ML,Generalist,,,0,2025-09-05 01:23:37,,2025-09-05 01:23:37,,"Glass Bead Games, United States, North America",https://www.glassbeadgames.co/,4123,TARGET
,TO BE ENRICHED,Glisco Partners,,,Investor,,,,Private,,,,Generalist,,,0,2025-09-05 01:23:37,,2025-09-05 01:23:37,,Glisco Partners,,2869,lead
,TO BE ENRICHED,Global Play Media,,,Investor,,,,Private,,,,Generalist,,,0,2025-09-05 01:23:37,,2025-09-05 01:23:37,,Global Play Media,,2819,participant
,IMPORTED,Glorious,,,Strategic / CVC,2014,USA,North America,Private,Other,Hardware,,Generalist,,,0,2025-09-05 01:23:35,,2025-09-05 01:23:35,,"Glorious, USA, North America",https://gloriousgaming.com,2447,TARGET
,ENABLED,Glu Mobile,NAS: GLUU,Glu Mobile (NAS: GLUU),Strategic / CVC,2001,USA,North America,Private,Gaming (Content Development/Publishing),Mobile,,Generalist,,Electronic Arts,0,2025-09-05 01:23:33,,2025-09-05 01:23:33,,"Glu Mobile, USA, North America",https://www.glu.com/,239,TARGET
,TO BE ENRICHED,Goal Ventures,,,Investor,,,,Private,,,,Generalist,,,0,2025-09-05 01:23:37,,2025-09-05 01:23:37,,Goal Ventures,,2756,participant
,TO BE ENRICHED,Gobi Partners,,,Investor,,,,Private,,,,Generalist,,,0,2025-09-05 01:23:37,,2025-09-05 01:23:37,,Gobi Partners,,3843,lead
,IMPORTED,Gold Rush,,,Strategic / CVC,2017,USA,North America,Private,Esports,Esports,,Generalist,,,0,2025-09-05 01:23:33,,2025-09-05 01:23:33,,"Gold Rush, USA, North America",https://twitter.com/goldrushgg,242,TARGET
